project,month,interaction_type,sender,recipient_or_file_type,n_interactions
geonetwork,12,tech,Acarboni,java,27
geonetwork,12,tech,Acarboni,js,2
geonetwork,12,tech,Acarboni,sh,1
geonetwork,12,tech,Acarboni,xsl,13
geonetwork,12,tech,Jeroen Ticheler,java,1
geonetwork,13,tech,404,html,2
geonetwork,13,tech,404,java,2
geonetwork,13,tech,404,js,7
geonetwork,13,tech,404,xsl,1
geonetwork,13,tech,Fx.prunayre,xsl,1
geonetwork,14,tech,404,css,1
geonetwork,14,tech,404,html,2
geonetwork,14,tech,404,java,24
geonetwork,14,tech,404,js,6
geonetwork,14,tech,404,sch,2
geonetwork,14,tech,404,sh,1
geonetwork,14,tech,404,xsl,31
geonetwork,14,tech,Fx.prunayre,xsl,4
geonetwork,14,tech,Jeroen Ticheler,java,4
geonetwork,14,tech,Jeroen Ticheler,xsl,6
geonetwork,15,tech,404,html,1
geonetwork,15,tech,404,java,4
geonetwork,15,tech,404,js,2
geonetwork,15,tech,404,xsl,3
geonetwork,15,tech,Fx.prunayre,java,4
geonetwork,15,tech,Fx.prunayre,xsl,5
geonetwork,15,tech,Jeroen Ticheler,html,1
geonetwork,15,tech,Jeroen Ticheler,java,24
geonetwork,15,tech,Jeroen Ticheler,js,8
geonetwork,15,tech,Jeroen Ticheler,xsl,16
geonetwork,16,tech,404,css,3
geonetwork,16,tech,404,java,30
geonetwork,16,tech,404,js,16
geonetwork,16,tech,404,xsl,13
geonetwork,16,tech,Fx.prunayre,js,1
geonetwork,16,tech,Fx.prunayre,xsl,1
geonetwork,16,tech,Heikki Doeleman,java,7
geonetwork,16,tech,Heikki Doeleman,js,1
geonetwork,16,tech,Heikki Doeleman,xsl,3
geonetwork,16,tech,Jeroen Ticheler,bat,24
geonetwork,16,tech,Jeroen Ticheler,css,24
geonetwork,16,tech,Jeroen Ticheler,html,43
geonetwork,16,tech,Jeroen Ticheler,java,1089
geonetwork,16,tech,Jeroen Ticheler,js,292
geonetwork,16,tech,Jeroen Ticheler,jsp,146
geonetwork,16,tech,Jeroen Ticheler,sch,4
geonetwork,16,tech,Jeroen Ticheler,sh,12
geonetwork,16,tech,Jeroen Ticheler,sld,36
geonetwork,16,tech,Jeroen Ticheler,sql,8
geonetwork,16,tech,Jeroen Ticheler,xsl,641
geonetwork,17,tech,404,java,8
geonetwork,17,tech,404,xsl,2
geonetwork,17,tech,Fx.prunayre,java,19
geonetwork,17,tech,Fx.prunayre,js,5
geonetwork,17,tech,Fx.prunayre,xsl,25
geonetwork,17,tech,Jeroen Ticheler,bat,2
geonetwork,17,tech,Jeroen Ticheler,css,4
geonetwork,17,tech,Jeroen Ticheler,java,19
geonetwork,17,tech,Jeroen Ticheler,sh,2
geonetwork,17,tech,Jeroen Ticheler,xsl,21
geonetwork,17,tech,Sgiaccio,java,4
geonetwork,18,tech,404,java,4
geonetwork,18,tech,404,xsl,5
geonetwork,18,tech,Awarnock,java,9
geonetwork,18,tech,Awarnock,xsl,17
geonetwork,18,tech,Fx.prunayre,java,1
geonetwork,18,tech,Fx.prunayre,xsl,2
geonetwork,18,tech,Jeroen Ticheler,css,2
geonetwork,18,tech,Jeroen Ticheler,java,5
geonetwork,18,tech,Jeroen Ticheler,xsl,4
geonetwork,19,tech,404,java,44
geonetwork,19,tech,404,js,2
geonetwork,19,tech,404,xsl,2
geonetwork,19,tech,Acarboni,java,8
geonetwork,19,tech,Acarboni,js,1
geonetwork,19,tech,Acarboni,xsl,1
geonetwork,19,tech,Fx.prunayre,java,2
geonetwork,19,tech,Fx.prunayre,xsl,2
geonetwork,19,tech,Heikki Doeleman,java,2
geonetwork,19,tech,Heikki Doeleman,js,1
geonetwork,19,tech,Jeroen Ticheler,java,8
geonetwork,19,tech,Jeroen Ticheler,xsl,13
geonetwork,20,tech,Heikki Doeleman,js,1
geonode,0,social,@tomgertin,@tomgertin,0
geonode,0,social,@tomgertin,Alessio Fabiani,1
geonode,0,social,@tomgertin,Capooti,2
geonode,0,social,@tomgertin,Cristiano Giovando,1
geonode,0,social,@tomgertin,Jeffrey Johnson,3
geonode,0,social,@tomgertin,Simone Dalmasso,2
geonode,0,social,Abersh,Abersh,0
geonode,0,social,Abersh,Capooti,3
geonode,0,social,Abersh,Simone Dalmasso,2
geonode,0,social,Ahmed Osman,Ahmed Osman,0
geonode,0,social,Ahmed Osman,Alessio Fabiani,7
geonode,0,social,Ahmed Osman,Capooti,2
geonode,0,social,Ahmed Osman,Simone Dalmasso,2
geonode,0,social,Ahmed Osman,Writwik Ghosh Dostidar,1
geonode,0,social,Alessio Fabiani,@tomgertin,1
geonode,0,social,Alessio Fabiani,Ahmed Osman,7
geonode,0,social,Alessio Fabiani,Alessio Fabiani,0
geonode,0,social,Alessio Fabiani,Capooti,1
geonode,0,social,Alessio Fabiani,Emanuele Tajariol,1
geonode,0,social,Alessio Fabiani,Jeffrey Johnson,48
geonode,0,social,Alessio Fabiani,Jstaehli,1
geonode,0,social,Alessio Fabiani,Kssalanio,1
geonode,0,social,Alessio Fabiani,Nathanhilbert,1
geonode,0,social,Alessio Fabiani,Patrick Dufour,2
geonode,0,social,Alessio Fabiani,Piyush-shah,3
geonode,0,social,Alessio Fabiani,Simone Dalmasso,14
geonode,0,social,Alessio Fabiani,Simone Giannecchini,1
geonode,0,social,Alessio Fabiani,Tomkralidis,1
geonode,0,social,Alessio Fabiani,Tyler Garner,1
geonode,0,social,Amefad,Amefad,0
geonode,0,social,Amefad,Capooti,3
geonode,0,social,Amefad,Deleted User,1
geonode,0,social,Amefad,Jeffrey Johnson,1
geonode,0,social,Angelos Tzotsos,Angelos Tzotsos,0
geonode,0,social,Angelos Tzotsos,Jeffrey Johnson,5
geonode,0,social,Annalisaschiavon,Annalisaschiavon,0
geonode,0,social,Annalisaschiavon,Capooti,3
geonode,0,social,Annalisaschiavon,Davi Custodio,1
geonode,0,social,Annalisaschiavon,Simone Dalmasso,1
geonode,0,social,Anrt,Anrt,0
geonode,0,social,Anrt,Marcelovillarroel,1
geonode,0,social,Aquesi,Aquesi,0
geonode,0,social,Aquesi,Simone Dalmasso,1
geonode,0,social,Aware - Artists Team,Aware - Artists Team,0
geonode,0,social,Aware - Artists Team,Jeffrey Johnson,2
geonode,0,social,Aware - Artists Team,Julien Collaer,4
geonode,0,social,Barrysteele,Barrysteele,0
geonode,0,social,Bartvde At Osgis.nl,Bartvde At Osgis.nl,0
geonode,0,social,Bartvde At Osgis.nl,Bartvde@xs4all.nl,56
geonode,0,social,Bartvde@xs4all.nl,Bartvde At Osgis.nl,56
geonode,0,social,Bartvde@xs4all.nl,Bartvde@xs4all.nl,0
geonode,0,social,Bartvde@xs4all.nl,Jeffrey Johnson,9
geonode,0,social,Bartvde@xs4all.nl,Mila Frerichs,3
geonode,0,social,Bartvde@xs4all.nl,Simone Dalmasso,4
geonode,0,social,Ben Howell,Ben Howell,0
geonode,0,social,Ben Howell,Simone Dalmasso,3
geonode,0,social,Biomap,Biomap,0
geonode,0,social,Bitner,Bitner,0
geonode,0,social,Bitner,Ingenieroariel,1
geonode,0,social,Bitner,Jeffrey Johnson,6
geonode,0,social,Bitner,Sarasafavi,1
geonode,0,social,Bitner,Tomkralidis,2
geonode,0,social,Bitner,Tyler Garner,2
geonode,0,social,Bjongman,Bjongman,0
geonode,0,social,Bjongman,Patrick Dufour,1
geonode,0,social,Caipirginka,Caipirginka,0
geonode,0,social,Capooti,@tomgertin,2
geonode,0,social,Capooti,Abersh,3
geonode,0,social,Capooti,Ahmed Osman,2
geonode,0,social,Capooti,Alessio Fabiani,1
geonode,0,social,Capooti,Amefad,3
geonode,0,social,Capooti,Annalisaschiavon,3
geonode,0,social,Capooti,Capooti,0
geonode,0,social,Capooti,Carminemassarelli,1
geonode,0,social,Capooti,Dalda,3
geonode,0,social,Capooti,Davi Custodio,6
geonode,0,social,Capooti,Emanuele Tajariol,2
geonode,0,social,Capooti,Florian Hoedt,2
geonode,0,social,Capooti,Francesco Bartoli,2
geonode,0,social,Capooti,Gavin Reich,1
geonode,0,social,Capooti,Ingenieroariel,1
geonode,0,social,Capooti,Jeffrey Johnson,14
geonode,0,social,Capooti,Jon Doig,1
geonode,0,social,Capooti,Jude Mwenda,1
geonode,0,social,Capooti,M431m,3
geonode,0,social,Capooti,Manaetches,1
geonode,0,social,Capooti,Meisenha,1
geonode,0,social,Capooti,Mekonnenl.,1
geonode,0,social,Capooti,Patrick Dufour,3
geonode,0,social,Capooti,Senoadiw,1
geonode,0,social,Capooti,Simone Dalmasso,13
geonode,0,social,Capooti,Tomkralidis,2
geonode,0,social,Carminemassarelli,Capooti,1
geonode,0,social,Carminemassarelli,Carminemassarelli,0
geonode,0,social,Ccosse,Ccosse,0
geonode,0,social,Ccosse,Derek Hohls,2
geonode,0,social,Ccosse,Jeffrey Johnson,1
geonode,0,social,Chakrey,Chakrey,0
geonode,0,social,Chakrey,Tosco,1
geonode,0,social,Clarence Davis,Clarence Davis,0
geonode,0,social,Clarence Davis,Simone Dalmasso,1
geonode,0,social,Cliffpat,Cliffpat,0
geonode,0,social,Cliffpat,Simone Dalmasso,1
geonode,0,social,Craig Stephenson,Craig Stephenson,0
geonode,0,social,Cristian Zamar,Cristian Zamar,0
geonode,0,social,Cristiano Giovando,@tomgertin,1
geonode,0,social,Cristiano Giovando,Cristiano Giovando,0
geonode,0,social,Cristiano Giovando,Dvictori,1
geonode,0,social,Cwgrant,Cwgrant,0
geonode,0,social,Cwgrant,Jeffrey Johnson,1
geonode,0,social,Dalda,Capooti,3
geonode,0,social,Dalda,Dalda,0
geonode,0,social,Dalda,Jeffrey Johnson,2
geonode,0,social,Daniel Berry,Daniel Berry,0
geonode,0,social,Daniel Berry,Jeffrey Johnson,3
geonode,0,social,Davi Custodio,Annalisaschiavon,1
geonode,0,social,Davi Custodio,Capooti,6
geonode,0,social,Davi Custodio,Davi Custodio,0
geonode,0,social,Davi Custodio,Simone Dalmasso,1
geonode,0,social,Deleted User,Amefad,1
geonode,0,social,Deleted User,Deleted User,0
geonode,0,social,Deleted User,Jeffrey Johnson,4
geonode,0,social,Deleted User,Sarasafavi,2
geonode,0,social,Deleted User,Simone Dalmasso,1
geonode,0,social,Deleted User,Tyler Garner,1
geonode,0,social,Deleted User,Wayner Barrios,1
geonode,0,social,Derek Hohls,Ccosse,2
geonode,0,social,Derek Hohls,Derek Hohls,0
geonode,0,social,Derek Hohls,Manaetches,1
geonode,0,social,Derklauer,Derklauer,0
geonode,0,social,Derklauer,Simone Dalmasso,1
geonode,0,social,Dilinihb,Dilinihb,0
geonode,0,social,Dilinihb,Simone Dalmasso,1
geonode,0,social,Dimitris Karakostis,Dimitris Karakostis,0
geonode,0,social,Dimitris Karakostis,Jeffrey Johnson,1
geonode,0,social,Dimitris Karakostis,Viviendeparday,1
geonode,0,social,Dvictori,Cristiano Giovando,1
geonode,0,social,Dvictori,Dvictori,0
geonode,0,social,Dvictori,Stefano Cudini,1
geonode,0,social,Emanuele Tajariol,Alessio Fabiani,1
geonode,0,social,Emanuele Tajariol,Capooti,2
geonode,0,social,Emanuele Tajariol,Emanuele Tajariol,0
geonode,0,social,Emanuele Tajariol,Jeffrey Johnson,5
geonode,0,social,Emanuele Tajariol,Mikefedak,1
geonode,0,social,Emanuele Tajariol,Patrick Dufour,1
geonode,0,social,Emanuele Tajariol,Tomkralidis,2
geonode,0,social,Enrico Ferreguti,Enrico Ferreguti,0
geonode,0,social,Enrico Ferreguti,Simone Dalmasso,1
geonode,0,social,Erik Merkle,Erik Merkle,0
geonode,0,social,Florian Detsch,Florian Detsch,0
geonode,0,social,Florian Detsch,Gavin Reich,2
geonode,0,social,Florian Hoedt,Capooti,2
geonode,0,social,Florian Hoedt,Florian Hoedt,0
geonode,0,social,Florian Hoedt,Jeffrey Johnson,1
geonode,0,social,Florian Hoedt,Simone Dalmasso,1
geonode,0,social,Francesco Bartoli,Capooti,2
geonode,0,social,Francesco Bartoli,Francesco Bartoli,0
geonode,0,social,Francesco Bartoli,Jeffrey Johnson,2
geonode,0,social,Francesco Bartoli,Patrick Dufour,2
geonode,0,social,Francesco Bartoli,Ramavanan,1
geonode,0,social,Francesco Marigliano,Francesco Marigliano,0
geonode,0,social,Francesco Marigliano,Rajib,1
geonode,0,social,Francesco Marigliano,Simone Dalmasso,2
geonode,0,social,Gantonio89,Gantonio89,0
geonode,0,social,Gantonio89,Simone Dalmasso,2
geonode,0,social,Gavin Reich,Capooti,1
geonode,0,social,Gavin Reich,Florian Detsch,2
geonode,0,social,Gavin Reich,Gavin Reich,0
geonode,0,social,Gavin Reich,Simone Dalmasso,2
geonode,0,social,Gavin Reich,Tomkralidis,1
geonode,0,social,Gyegon,Gyegon,0
geonode,0,social,Hieuintel,Hieuintel,0
geonode,0,social,Hieuintel,Simone Dalmasso,2
geonode,0,social,Ingenieroariel,Bitner,1
geonode,0,social,Ingenieroariel,Capooti,1
geonode,0,social,Ingenieroariel,Ingenieroariel,0
geonode,0,social,Ingenieroariel,Jeffrey Johnson,3
geonode,0,social,Ingenieroariel,Jody Garnett,1
geonode,0,social,Ingenieroariel,Mikefedak,1
geonode,0,social,Ingenieroariel,Simone Dalmasso,1
geonode,0,social,Ingenieroariel,Tomkralidis,1
geonode,0,social,Ismail Sunni,Ismail Sunni,0
geonode,0,social,Ismail Sunni,Jeffrey Johnson,1
geonode,0,social,Ismail Sunni,Simone Dalmasso,2
geonode,0,social,Jamesmbugua,Jamesmbugua,0
geonode,0,social,Jamesmbugua,Jeffrey Johnson,1
geonode,0,social,Jean Jordaan,Jean Jordaan,0
geonode,0,social,Jean Jordaan,Jeffrey Johnson,3
geonode,0,social,Jean-mark Wright,Jean-mark Wright,0
geonode,0,social,Jeffrey Johnson,@tomgertin,3
geonode,0,social,Jeffrey Johnson,Alessio Fabiani,48
geonode,0,social,Jeffrey Johnson,Amefad,1
geonode,0,social,Jeffrey Johnson,Angelos Tzotsos,5
geonode,0,social,Jeffrey Johnson,Aware - Artists Team,2
geonode,0,social,Jeffrey Johnson,Bartvde@xs4all.nl,9
geonode,0,social,Jeffrey Johnson,Bitner,6
geonode,0,social,Jeffrey Johnson,Capooti,14
geonode,0,social,Jeffrey Johnson,Ccosse,1
geonode,0,social,Jeffrey Johnson,Cwgrant,1
geonode,0,social,Jeffrey Johnson,Dalda,2
geonode,0,social,Jeffrey Johnson,Daniel Berry,3
geonode,0,social,Jeffrey Johnson,Deleted User,4
geonode,0,social,Jeffrey Johnson,Dimitris Karakostis,1
geonode,0,social,Jeffrey Johnson,Emanuele Tajariol,5
geonode,0,social,Jeffrey Johnson,Florian Hoedt,1
geonode,0,social,Jeffrey Johnson,Francesco Bartoli,2
geonode,0,social,Jeffrey Johnson,Ingenieroariel,3
geonode,0,social,Jeffrey Johnson,Ismail Sunni,1
geonode,0,social,Jeffrey Johnson,Jamesmbugua,1
geonode,0,social,Jeffrey Johnson,Jean Jordaan,3
geonode,0,social,Jeffrey Johnson,Jeffrey Johnson,0
geonode,0,social,Jeffrey Johnson,Jivan Amara,1
geonode,0,social,Jeffrey Johnson,Jody Garnett,5
geonode,0,social,Jeffrey Johnson,John Jediny,2
geonode,0,social,Jeffrey Johnson,Jon Doig,1
geonode,0,social,Jeffrey Johnson,Jude Mwenda,1
geonode,0,social,Jeffrey Johnson,Julien Collaer,3
geonode,0,social,Jeffrey Johnson,Karlfogel,3
geonode,0,social,Jeffrey Johnson,Maning,1
geonode,0,social,Jeffrey Johnson,Matt Bertrand,1
geonode,0,social,Jeffrey Johnson,Patrick Dufour,11
geonode,0,social,Jeffrey Johnson,Rajanski,1
geonode,0,social,Jeffrey Johnson,Rob Atkinson,1
geonode,0,social,Jeffrey Johnson,Sarasafavi,5
geonode,0,social,Jeffrey Johnson,Simone Dalmasso,7
geonode,0,social,Jeffrey Johnson,Stan4gis,1
geonode,0,social,Jeffrey Johnson,Timlinux,1
geonode,0,social,Jeffrey Johnson,Tomkralidis,8
geonode,0,social,Jeffrey Johnson,Trepagnier,1
geonode,0,social,Jeffrey Johnson,Tyler Garner,1
geonode,0,social,Jeffrey Johnson,Vladimiro Bellini,1
geonode,0,social,Jeffrey Johnson,Wayner Barrios,1
geonode,0,social,Jeremiah Cooper,Jeremiah Cooper,0
geonode,0,social,Jivan Amara,Jeffrey Johnson,1
geonode,0,social,Jivan Amara,Jivan Amara,0
geonode,0,social,Joanvp,Joanvp,0
geonode,0,social,Joanvp,Simone Dalmasso,1
geonode,0,social,Jody Garnett,Ingenieroariel,1
geonode,0,social,Jody Garnett,Jeffrey Johnson,5
geonode,0,social,Jody Garnett,Jody Garnett,0
geonode,0,social,John Jediny,Jeffrey Johnson,2
geonode,0,social,John Jediny,John Jediny,0
geonode,0,social,John Jediny,Tomkralidis,1
geonode,0,social,John Jediny,Viviendeparday,1
geonode,0,social,Jon Doig,Capooti,1
geonode,0,social,Jon Doig,Jeffrey Johnson,1
geonode,0,social,Jon Doig,Jon Doig,0
geonode,0,social,Jon Doig,Simone Dalmasso,3
geonode,0,social,Jonas-veselka,Jonas-veselka,0
geonode,0,social,Jonas-veselka,Simone Dalmasso,3
geonode,0,social,Jonas-veselka,Simone Giannecchini,1
geonode,0,social,Jonas-veselka,Tyler Garner,1
geonode,0,social,Jstaehli,Alessio Fabiani,1
geonode,0,social,Jstaehli,Jstaehli,0
geonode,0,social,Jude Mwenda,Capooti,1
geonode,0,social,Jude Mwenda,Jeffrey Johnson,1
geonode,0,social,Jude Mwenda,Jude Mwenda,0
geonode,0,social,Julien Collaer,Aware - Artists Team,4
geonode,0,social,Julien Collaer,Jeffrey Johnson,3
geonode,0,social,Julien Collaer,Julien Collaer,0
geonode,0,social,Kailai,Kailai,0
geonode,0,social,Kailai,Nareshnagamalle,1
geonode,0,social,Kailai,Simone Dalmasso,8
geonode,0,social,Karlfogel,Jeffrey Johnson,3
geonode,0,social,Karlfogel,Karlfogel,0
geonode,0,social,Kevindavies,Kevindavies,0
geonode,0,social,Kevindavies,Tomkralidis,4
geonode,0,social,Kssalanio,Alessio Fabiani,1
geonode,0,social,Kssalanio,Kssalanio,0
geonode,0,social,Kssalanio,Simone Dalmasso,1
geonode,0,social,Lautarosilva,Lautarosilva,0
geonode,0,social,Lautarosilva,Simone Dalmasso,1
geonode,0,social,M.vd.l,M.vd.l,0
geonode,0,social,M431m,Capooti,3
geonode,0,social,M431m,M431m,0
geonode,0,social,M431m,Simone Dalmasso,2
geonode,0,social,Madi,Madi,0
geonode,0,social,Manaetches,Capooti,1
geonode,0,social,Manaetches,Derek Hohls,1
geonode,0,social,Manaetches,Manaetches,0
geonode,0,social,Manaetches,Simone Dalmasso,4
geonode,0,social,Maning,Jeffrey Johnson,1
geonode,0,social,Maning,Maning,0
geonode,0,social,Marcelovillarroel,Anrt,1
geonode,0,social,Marcelovillarroel,Marcelovillarroel,0
geonode,0,social,Mats Henricson,Mats Henricson,0
geonode,0,social,Mats Henricson,Simone Dalmasso,1
geonode,0,social,Matt Bertrand,Jeffrey Johnson,1
geonode,0,social,Matt Bertrand,Matt Bertrand,0
geonode,0,social,Matteo De Stefano,Matteo De Stefano,0
geonode,0,social,Mazano,Mazano,0
geonode,0,social,Mazano,Simone Dalmasso,3
geonode,0,social,Meisenha,Capooti,1
geonode,0,social,Meisenha,Meisenha,0
geonode,0,social,Mekonnenl.,Capooti,1
geonode,0,social,Mekonnenl.,Mekonnenl.,0
geonode,0,social,Mekonnenl.,Simone Dalmasso,2
geonode,0,social,Mikefedak,Emanuele Tajariol,1
geonode,0,social,Mikefedak,Ingenieroariel,1
geonode,0,social,Mikefedak,Mikefedak,0
geonode,0,social,Mikhail Podgurskiy,Mikhail Podgurskiy,0
geonode,0,social,Mikhail Podgurskiy,Simone Dalmasso,3
geonode,0,social,Mila Frerichs,Bartvde@xs4all.nl,3
geonode,0,social,Mila Frerichs,Mila Frerichs,0
geonode,0,social,Mingmingbaibai2015,Mingmingbaibai2015,0
geonode,0,social,Mingmingbaibai2015,Simone Dalmasso,1
geonode,0,social,Nareshnagamalle,Kailai,1
geonode,0,social,Nareshnagamalle,Nareshnagamalle,0
geonode,0,social,Nareshnagamalle,Simone Dalmasso,2
geonode,0,social,Nathanhilbert,Alessio Fabiani,1
geonode,0,social,Nathanhilbert,Nathanhilbert,0
geonode,0,social,Nimaghasemloo,Nimaghasemloo,0
geonode,0,social,Nimaghasemloo,Simone Dalmasso,1
geonode,0,social,Paolo Pasquali,Paolo Pasquali,0
geonode,0,social,Patrick Dufour,Alessio Fabiani,2
geonode,0,social,Patrick Dufour,Bjongman,1
geonode,0,social,Patrick Dufour,Capooti,3
geonode,0,social,Patrick Dufour,Emanuele Tajariol,1
geonode,0,social,Patrick Dufour,Francesco Bartoli,2
geonode,0,social,Patrick Dufour,Jeffrey Johnson,11
geonode,0,social,Patrick Dufour,Patrick Dufour,0
geonode,0,social,Patrick Dufour,Richardschoerghofer,1
geonode,0,social,Patrick Dufour,Sarasafavi,5
geonode,0,social,Patrick Dufour,Simone Dalmasso,3
geonode,0,social,Patrick Dufour,Tomkralidis,3
geonode,0,social,Patrick Dufour,Travis,1
geonode,0,social,Patrick Dufour,Viviendeparday,3
geonode,0,social,Pedro Dias,Pedro Dias,0
geonode,0,social,Pedro Dias,Simone Dalmasso,1
geonode,0,social,Pedro Dias,Tomkralidis,4
geonode,0,social,Pedrobelo,Pedrobelo,0
geonode,0,social,Pedrobelo,Simone Dalmasso,1
geonode,0,social,Peter Cooper,Peter Cooper,0
geonode,0,social,Peter Cooper,Simone Dalmasso,1
geonode,0,social,Piyush-shah,Alessio Fabiani,3
geonode,0,social,Piyush-shah,Piyush-shah,0
geonode,0,social,Rajanski,Jeffrey Johnson,1
geonode,0,social,Rajanski,Rajanski,0
geonode,0,social,Rajanski,Vladimiro Bellini,1
geonode,0,social,Rajib,Francesco Marigliano,1
geonode,0,social,Rajib,Rajib,0
geonode,0,social,Ramavanan,Francesco Bartoli,1
geonode,0,social,Ramavanan,Ramavanan,0
geonode,0,social,Ramavanan,Simone Dalmasso,1
geonode,0,social,Ramavanan,Tyler Garner,1
geonode,0,social,Richardschoerghofer,Patrick Dufour,1
geonode,0,social,Richardschoerghofer,Richardschoerghofer,0
geonode,0,social,Richardschoerghofer,Simone Dalmasso,5
geonode,0,social,Rimon Arifin,Rimon Arifin,0
geonode,0,social,Rob Atkinson,Jeffrey Johnson,1
geonode,0,social,Rob Atkinson,Rob Atkinson,0
geonode,0,social,Rob Atkinson,Tyler Garner,4
geonode,0,social,Safecoinproject,Safecoinproject,0
geonode,0,social,Safecoinproject,Simone Dalmasso,2
geonode,0,social,Sarasafavi,Bitner,1
geonode,0,social,Sarasafavi,Deleted User,2
geonode,0,social,Sarasafavi,Jeffrey Johnson,5
geonode,0,social,Sarasafavi,Patrick Dufour,5
geonode,0,social,Sarasafavi,Sarasafavi,0
geonode,0,social,Sarasafavi,Simone Dalmasso,1
geonode,0,social,Sarasafavi,Travis,1
geonode,0,social,Sarasafavi,Tyler Garner,1
geonode,0,social,Senoadiw,Capooti,1
geonode,0,social,Senoadiw,Senoadiw,0
geonode,0,social,Simone Balbo,Simone Balbo,0
geonode,0,social,Simone Dalmasso,@tomgertin,2
geonode,0,social,Simone Dalmasso,Abersh,2
geonode,0,social,Simone Dalmasso,Ahmed Osman,2
geonode,0,social,Simone Dalmasso,Alessio Fabiani,14
geonode,0,social,Simone Dalmasso,Annalisaschiavon,1
geonode,0,social,Simone Dalmasso,Aquesi,1
geonode,0,social,Simone Dalmasso,Bartvde@xs4all.nl,4
geonode,0,social,Simone Dalmasso,Ben Howell,3
geonode,0,social,Simone Dalmasso,Capooti,13
geonode,0,social,Simone Dalmasso,Clarence Davis,1
geonode,0,social,Simone Dalmasso,Cliffpat,1
geonode,0,social,Simone Dalmasso,Davi Custodio,1
geonode,0,social,Simone Dalmasso,Deleted User,1
geonode,0,social,Simone Dalmasso,Derklauer,1
geonode,0,social,Simone Dalmasso,Dilinihb,1
geonode,0,social,Simone Dalmasso,Enrico Ferreguti,1
geonode,0,social,Simone Dalmasso,Florian Hoedt,1
geonode,0,social,Simone Dalmasso,Francesco Marigliano,2
geonode,0,social,Simone Dalmasso,Gantonio89,2
geonode,0,social,Simone Dalmasso,Gavin Reich,2
geonode,0,social,Simone Dalmasso,Hieuintel,2
geonode,0,social,Simone Dalmasso,Ingenieroariel,1
geonode,0,social,Simone Dalmasso,Ismail Sunni,2
geonode,0,social,Simone Dalmasso,Jeffrey Johnson,7
geonode,0,social,Simone Dalmasso,Joanvp,1
geonode,0,social,Simone Dalmasso,Jon Doig,3
geonode,0,social,Simone Dalmasso,Jonas-veselka,3
geonode,0,social,Simone Dalmasso,Kailai,8
geonode,0,social,Simone Dalmasso,Kssalanio,1
geonode,0,social,Simone Dalmasso,Lautarosilva,1
geonode,0,social,Simone Dalmasso,M431m,2
geonode,0,social,Simone Dalmasso,Manaetches,4
geonode,0,social,Simone Dalmasso,Mats Henricson,1
geonode,0,social,Simone Dalmasso,Mazano,3
geonode,0,social,Simone Dalmasso,Mekonnenl.,2
geonode,0,social,Simone Dalmasso,Mikhail Podgurskiy,3
geonode,0,social,Simone Dalmasso,Mingmingbaibai2015,1
geonode,0,social,Simone Dalmasso,Nareshnagamalle,2
geonode,0,social,Simone Dalmasso,Nimaghasemloo,1
geonode,0,social,Simone Dalmasso,Patrick Dufour,3
geonode,0,social,Simone Dalmasso,Pedro Dias,1
geonode,0,social,Simone Dalmasso,Pedrobelo,1
geonode,0,social,Simone Dalmasso,Peter Cooper,1
geonode,0,social,Simone Dalmasso,Ramavanan,1
geonode,0,social,Simone Dalmasso,Richardschoerghofer,5
geonode,0,social,Simone Dalmasso,Safecoinproject,2
geonode,0,social,Simone Dalmasso,Sarasafavi,1
geonode,0,social,Simone Dalmasso,Simone Dalmasso,0
geonode,0,social,Simone Dalmasso,Sydneysydney,1
geonode,0,social,Simone Dalmasso,Timlinux,1
geonode,0,social,Simone Dalmasso,Tosco,4
geonode,0,social,Simone Dalmasso,Tyler Garner,5
geonode,0,social,Simone Dalmasso,Viviendeparday,1
geonode,0,social,Simone Dalmasso,Wayner Barrios,1
geonode,0,social,Simone Giannecchini,Alessio Fabiani,1
geonode,0,social,Simone Giannecchini,Jonas-veselka,1
geonode,0,social,Simone Giannecchini,Simone Giannecchini,0
geonode,0,social,Stan4gis,Jeffrey Johnson,1
geonode,0,social,Stan4gis,Stan4gis,0
geonode,0,social,Stefano Cudini,Dvictori,1
geonode,0,social,Stefano Cudini,Stefano Cudini,0
geonode,0,social,Stefano Cudini,Tomkralidis,1
geonode,0,social,Sydneysydney,Simone Dalmasso,1
geonode,0,social,Sydneysydney,Sydneysydney,0
geonode,0,social,Syrus Mesdaghi,Syrus Mesdaghi,0
geonode,0,social,Timlinux,Jeffrey Johnson,1
geonode,0,social,Timlinux,Simone Dalmasso,1
geonode,0,social,Timlinux,Timlinux,0
geonode,0,social,Tomkralidis,Alessio Fabiani,1
geonode,0,social,Tomkralidis,Bitner,2
geonode,0,social,Tomkralidis,Capooti,2
geonode,0,social,Tomkralidis,Emanuele Tajariol,2
geonode,0,social,Tomkralidis,Gavin Reich,1
geonode,0,social,Tomkralidis,Ingenieroariel,1
geonode,0,social,Tomkralidis,Jeffrey Johnson,8
geonode,0,social,Tomkralidis,John Jediny,1
geonode,0,social,Tomkralidis,Kevindavies,4
geonode,0,social,Tomkralidis,Patrick Dufour,3
geonode,0,social,Tomkralidis,Pedro Dias,4
geonode,0,social,Tomkralidis,Stefano Cudini,1
geonode,0,social,Tomkralidis,Tomkralidis,0
geonode,0,social,Tomkralidis,Tyler Garner,1
geonode,0,social,Tosco,Chakrey,1
geonode,0,social,Tosco,Simone Dalmasso,4
